user_id,new_id,order
378880,417994,0
378880,257266,1
378880,301949,2
378880,407428,3
378862,3549,0
378862,251,1
378862,4646,2
378862,2026,3
378906,12053159,0
378906,12162901,1
378906,12181932,2
378906,1168307,3
378882,691961,0
378882,520203,1
378882,598385,2
378882,714973,3
378872,37527,0
378872,247555,1
378872,996,2
378872,195982,3
378901,61678,0
378901,298,1
378901,123760,2
378901,3471,3
378932,93772,0
378932,509,1
378932,18096,2
378932,193285,3
378969,40,0
378969,5234,1
378969,15678,2
378969,35694,3
378960,372863,0
378960,647336,1
378960,524661,2
378960,582018,3
378989,53308,0
378989,34053,1
378989,25555,2
378989,101,3
378917,15081,0
378917,69541,1
378917,296459,2
378917,830136,3
378950,746661,0
378950,1802,1
378950,2043,2
378950,3847,3
378929,715461,0
378929,615387,1
378929,9296,2
378929,2996,3
378928,1072,0
378928,996,1
378928,222460,2
378928,46,3
378944,101493,0
378944,189663,1
378944,261770,2
378944,43999,3
379038,1528,0
379038,57,1
379038,84989,2
379038,61549,3
378990,38,0
378990,3422,1
378990,3413,2
378990,31266,3
379002,355,0
379002,4593,1
379002,693,2
379002,3319,3
378992,121903,0
378992,126652,1
378992,163956,2
378992,133193,3
379020,12038287,0
379020,709196,1
379020,941,2
379020,298210,3
378941,1865,0
378941,35297,1
378941,15355,2
378941,293755,3
379040,973,0
379040,16048,1
379040,93772,2
379040,723,3
379057,108,0
379057,49,1
379057,357,2
379057,48,3
379021,207967,0
379021,19473,1
379021,1145,2
379021,173521,3
378962,12514,0
378962,110,1
378962,11846087,2
378962,738020,3
378994,350512,0
378994,877229,1
378994,122276471,2
378994,357954,3
379121,668608,0
379121,137,1
379121,719432,2
379121,16061,3
379115,14146,0
379115,29690,1
379115,14038,2
379115,1158,3
379051,215588,0
379051,121150,1
379051,133193,2
379051,133257,3
379062,2353,0
379062,2278,1
379062,714,2
379062,713,3
379126,122291267,0
379126,122244103,1
379126,122245330,2
379126,216699,3
378986,865023,0
378986,3777,1
378986,12204996,2
378986,374025,3
379077,1493,0
379077,251703,1
379077,7802,2
379077,1064,3
379125,195,0
379125,27929,1
379125,42118,2
379125,55097,3
379007,11621771,0
379007,1721,1
379007,101601,2
379007,12027715,3
379151,57,0
379151,4172,1
379151,159353,2
379151,69849,3
379184,588,0
379184,108,1
379184,357,2
379184,358,3
379169,1693,0
379169,64287,1
379169,374025,2
379169,53015,3
379094,731,0
379094,1159852,1
379094,331669,2
379094,516449,3
379141,410507,0
379141,649680,1
379141,688916,2
379141,11924664,3
379190,4828,0
379190,242348,1
379190,149012,2
379190,142679,3
379173,154440,0
379173,145276,1
379173,103736,2
379173,95122,3
379219,23190,0
379219,9930,1
379219,590,2
379219,160752,3
379170,217145,0
379170,280384,1
379170,5087,2
379170,61678,3
379174,247097,0
379174,11668,1
379174,10464,2
379174,1751,3
379214,106468,0
379214,144526,1
379214,175390,2
379214,49,3
379187,58474,0
379187,251,1
379187,189311,2
379187,187311,3
379222,193285,0
379222,106468,1
379222,90426,2
379222,509,3
379176,11927078,0
379176,11740227,1
379176,11916313,2
379176,11949489,3
379249,719432,0
379249,452125,1
379249,6248,2
379249,2070,3
379217,997,0
379217,509,1
379217,1010,2
379217,324122,3
379235,395141,0
379235,379,1
379235,1713,2
379235,3722,3
379315,966717,0
379315,2703,1
379315,941,2
379315,3753,3
379250,125903,0
379250,104218,1
379250,25835,2
379250,736,3
379303,2446,0
379303,4690,1
379303,941,2
379303,35091,3
379242,22522,0
379242,410507,1
379242,1008385,2
379242,383571,3
379227,16048,0
379227,108,1
379227,357,2
379227,358,3
379070,267817,0
379070,325053,1
379070,270503,2
379070,325056,3
379359,981411,0
379359,576254,1
379359,5450,2
379359,277440,3
379245,941,0
379245,883751,1
379245,11700900,2
379245,1069161,3
379392,910,0
379392,374,1
379392,342542,2
379392,153805,3
379379,1258,0
379379,3089,1
379379,4928,2
379379,4480,3
379377,629,0
379377,630,1
379377,959,2
379377,1014,3
379450,1673,0
379450,348,1
379450,248,2
379450,166118,3
379425,122262727,0
379425,222,1
379425,122222797,2
379425,11963401,3
379302,242703,0
379302,309872,1
379302,528,2
379302,248922,3
379417,122243709,0
379417,12181432,1
379417,319984,2
379417,122228465,3
379396,12134808,0
379396,12127899,1
379396,417044,2
379396,1748,3
379542,120873,0
379542,58831,1
379542,99231,2
379542,39763,3
379246,11956178,0
379246,11890332,1
379246,12218637,2
379246,12109772,3
379449,3349,0
379449,39003,1
379449,4386,2
379449,37524,3
379535,49,0
379535,48,1
379535,348,2
379535,7,3
379412,876279,0
379412,779590,1
379412,708513,2
379412,108,3
379467,12057139,0
379467,1007391,1
379467,963623,2
379467,11954882,3
379344,293470,0
379344,748991,1
379344,11817013,2
379344,218759,3
379551,12233396,0
379551,11732994,1
379551,1259231,2
379551,770452,3
379477,248858,0
379477,231061,1
379477,53780,2
379477,177032,3
379501,108,0
379501,357,1
379501,358,2
379501,355,3
379462,11857954,0
379462,243896,1
379462,765747,2
379462,633952,3
379590,144526,0
379590,31591,1
379590,31592,2
379590,31590,3
379583,18,0
379583,103,1
379583,7,2
379583,101,3
379566,108,0
379566,357,1
379566,358,2
379566,355,3
379482,247555,0
379482,278916,1
379482,248922,2
379482,258285,3
379621,315493,0
379621,11771147,1
379621,11752871,2
379621,167156,3
379618,369382,0
379618,428836,1
379618,429379,2
379618,449028,3
379607,244722,0
379607,136801,1
379607,242567,2
379607,220691,3
379695,2703,0
379695,225,1
379695,1140,2
379695,978,3
379632,77537,0
379632,346772,1
379632,374025,2
379632,346257,3
379658,1016203,0
379658,764626,1
379658,854341,2
379658,672849,3
379662,1168,0
379662,2104,1
379662,126,2
379662,136641,3
379683,190285,0
379683,180635,1
379683,141413,2
379683,3068,3
379691,109698,0
379691,134,1
379691,1343,2
379691,358,3
379636,841112,0
379636,916209,1
379636,12088004,2
379636,596155,3
379742,807821,0
379742,374,1
379742,910,2
379742,911,3
379726,1338,0
379726,12083238,1
379726,11895942,2
379726,12123411,3
379760,218858,0
379760,20347,1
379760,339780,2
379760,253570,3
379744,12206989,0
379744,12134484,1
379744,916635,2
379744,8383,3
379717,2296,0
379717,2308,1
379717,33154,2
379717,2316,3
379764,330710,0
379764,509,1
379764,1145,2
379764,169842,3
379784,588892,0
379784,785292,1
379784,943605,2
379784,196383,3
379640,7,0
379640,17724,1
379640,324122,2
379640,819,3
379802,941,0
379802,369594,1
379802,608405,2
379802,528686,3
379792,16874,0
379792,5700,1
379792,2949,2
379792,79737,3
379830,1062,0
379830,101625,1
379830,101622,2
379830,58806,3
379781,399013,0
379781,344454,1
379781,276998,2
379781,218858,3
379668,248,0
379668,348,1
379668,126,2
379668,47661,3
379763,108,0
379763,357,1
379763,358,2
379763,355,3
379940,1434,0
379940,90615,1
379940,576797,2
379940,231759,3
379880,7702,0
379880,1072,1
379880,716239,2
379880,2021,3
379739,564956,0
379739,10486,1
379739,196871,2
379739,400308,3
379897,58806,0
379897,101622,1
379897,101625,2
379897,212779,3
379799,679996,0
379799,14118,1
379799,531604,2
379799,355053,3
379913,1590,0
379913,36593,1
379913,196516,2
379913,28,3
379899,174265,0
379899,2262,1
379899,22150,2
379899,230457,3
379976,11960587,0
379976,563895,1
379976,346069,2
379976,307416,3
379966,419008,0
379966,3080,1
379966,11880269,2
379966,12224373,3
379893,312435,0
379893,736,1
379893,111150,2
379893,93708,3
379853,18577,0
379853,12208032,1
379853,11695505,2
379853,565000,3
379967,14786,0
379967,968,1
379967,2869,2
379967,868,3
380011,62603,0
380011,140601,1
380011,248858,2
380011,52751,3
380026,135626,0
380026,161438,1
380026,152202,2
380026,278816,3
379920,12190858,0
379920,592126,1
379920,11962801,2
379920,3074,3
379995,69329,0
379995,369584,1
379995,12003030,2
379995,4046,3
380057,401859,0
380057,169188,1
380057,719432,2
380057,40279,3
380037,294343,0
380037,361430,1
380037,695,2
380037,42587,3
380072,117819,0
380072,108,1
380072,357,2
380072,358,3
380009,619084,0
380009,30568,1
380009,14877,2
380009,181466,3
380047,1236,0
380047,1234,1
380047,1230,2
380047,1228,3
380012,529240,0
380012,12109325,1
380012,26866,2
380012,122243335,3
379983,959,0
379983,630,1
379983,1014,2
379983,629,3
380040,577391,0
380040,11959603,1
380040,241,2
380040,918608,3
379916,217886,0
379916,230853,1
379916,216149,2
379916,227057,3
380041,11933177,0
380041,11849604,1
380041,916209,2
380041,867569,3
380124,56498,0
380124,75623,1
380124,48159,2
380124,141735,3
380080,413710,0
380080,1673,1
380080,125573,2
380080,337083,3
380028,101,0
380028,70760,1
380028,131607,2
380028,2033,3
380083,10489,0
380083,7307,1
380083,47,2
380083,22470,3
379866,339780,0
379866,56634,1
379866,34336,2
379866,1151,3
380015,431604,0
380015,613339,1
380015,741746,2
380015,581438,3
379962,291798,0
379962,69192,1
379962,266822,2
379962,38406,3
380127,866913,0
380127,1481,1
380127,19733,2
380127,52957,3
380134,519469,0
380134,297222,1
380134,182023,2
380134,382755,3
380091,84,0
380091,653,1
380091,652,2
380091,123287,3
380075,34487,0
380075,360467,1
380075,449955,2
380075,431497,3
380128,572128,0
380128,1915,1
380128,435532,2
380128,4917,3
380152,3345,0
380152,3228,1
380152,3942,2
380152,9843,3
380090,56441,0
380090,1709,1
380090,1091,2
380090,108,3
380160,161389,0
380160,536921,1
380160,150936,2
380160,5186,3
380172,53336,0
380172,83456,1
380172,195867,2
380172,51328,3
380166,49486,0
380166,763769,1
380166,18,2
380166,720720,3
380158,669081,0
380158,169842,1
380158,805891,2
380158,410307,3
380213,12109772,0
380213,12223022,1
380213,12124661,2
380213,12234392,3
380164,11604708,0
380164,3074,1
380164,11927296,2
380164,747864,3
380156,4105,0
380156,2614,1
380156,19399,2
380156,12379,3
380178,1604,0
380178,12091564,1
380178,12678,2
380178,483,3
379910,658014,0
379910,695413,1
379910,630234,2
379910,682601,3
380194,529845,0
380194,122234548,1
380194,122234549,2
380194,122234553,3
380236,685725,0
380236,521383,1
380236,42502,2
380236,20084,3
380327,5160,0
380327,966717,1
380327,1201615,2
380327,1209,3
380334,153805,0
380334,736,1
380334,97841,2
380334,509,3
380318,953,0
380318,13988,1
380318,663588,2
380318,818912,3
380315,399023,0
380315,451601,1
380315,813405,2
380315,588,3
379978,94757,0
379978,2121,1
379978,1727,2
379978,190219,3
380272,122229608,0
380272,565000,1
380272,327548,2
380272,82254,3
380267,815900,0
380267,328784,1
380267,337083,2
380267,245507,3
380324,11748475,0
380324,686726,1
380324,12131967,2
380324,11686057,3
380303,195,0
380303,525,1
380303,82,2
380303,1243,3
380346,125573,0
380346,814222,1
380346,174234,2
380346,1182,3
380367,714,0
380367,6946,1
380367,3240,2
380367,713,3
380351,515710,0
380351,331,1
380351,49,2
380351,567,3
380377,218759,0
380377,650821,1
380377,17639,2
380377,111819,3
380474,131655,0
380474,1877,1
380474,881,2
380474,11150,3
380524,343057,0
380524,893,1
380524,251703,2
380524,851754,3
380371,44852,0
380371,164973,1
380371,27929,2
380371,42118,3
380328,22567,0
380328,1194331,1
380328,11689126,2
380328,15488,3
380416,76324,0
380416,50557,1
380416,52732,2
380416,78241,3
380464,12053643,0
380464,12113708,1
380464,325590,2
380464,12119818,3
380509,11993956,0
380509,519959,1
380509,126655,2
380509,195,3
380511,372751,0
380511,589007,1
380511,414799,2
380511,596455,3
380442,51785,0
380442,69515,1
380442,520327,2
380442,404303,3
380387,4707,0
380387,807549,1
380387,122294829,2
380387,319461,3
380534,3708,0
380534,689766,1
380534,12142,2
380534,449028,3
380558,134722,0
380558,107635,1
380558,106601,2
380558,107636,3
380597,4363,0
380597,1375,1
380597,975,2
380597,12,3
380611,21259,0
380611,331,1
380611,1208,2
380611,95748,3
380529,49,0
380529,48,1
380529,567,2
380529,18562,3
380549,108,0
380549,357,1
380549,358,2
380549,355,3
380527,18628,0
380527,281540,1
380527,2275,2
380527,45305,3
380586,35376,0
380586,542,1
380586,93708,2
380586,912,3
380601,248,0
380601,180,1
380601,1633,2
380601,994,3
380528,362301,0
380528,915901,1
380528,537761,2
380528,357569,3
380616,266986,0
380616,646359,1
380616,2795,2
380616,71911,3
380615,1463,0
380615,188793,1
380615,1322,2
380615,242751,3
380569,3960,0
380569,11801596,1
380569,614777,2
380569,1047699,3
380631,135019,0
380631,101622,1
380631,58806,2
380631,24450,3
380662,13,0
380662,154882,1
380662,40413,2
380662,110,3
380538,2278,0
380538,5726,1
380538,25151,2
380538,5729,3
380596,385257,0
380596,550690,1
380596,644197,2
380596,377325,3
380664,47661,0
380664,348,1
380664,248,2
380664,3118,3
380639,5114,0
380639,11923097,1
380639,572349,2
380639,22914,3
380636,12134808,0
380636,11846129,1
380636,11933128,2
380636,419898,3
380668,84,0
380668,86832,1
380668,356,2
380668,1719,3
380730,150936,0
380730,183010,1
380730,19733,2
380730,318,3
380388,12159316,0
380388,11862771,1
380388,408566,2
380388,251202,3
380491,379,0
380491,177610,1
380491,687426,2
380491,74578,3
380628,253506,0
380628,848,1
380628,35157,2
380628,1335,3
380651,433391,0
380651,450022,1
380651,527886,2
380651,602519,3
380774,175699,0
380774,777636,1
380774,7156,2
380774,650824,3
380754,168557,0
380754,321878,1
380754,3074,2
380754,63486,3
380689,297222,0
380689,190285,1
380689,234296,2
380689,14877,3
380741,650821,0
380741,49,1
380741,567,2
380741,48,3
380820,31780,0
380820,291,1
380820,64890,2
380820,1278,3
380679,453750,0
380679,7123,1
380679,175390,2
380679,30854,3
380717,1850,0
380717,813935,1
380717,7572,2
380717,549417,3
380827,434,0
380827,7,1
380827,917,2
380827,362,3
380788,356242,0
380788,373033,1
380788,208949,2
380788,96764,3
380818,267050,0
380818,100083,1
380818,307733,2
380818,269856,3
380790,238914,0
380790,238877,1
380790,238873,2
380790,210447,3
380809,150936,0
380809,53783,1
380809,318815,2
380809,76845,3
380690,19733,0
380690,747864,1
380690,328269,2
380690,680590,3
380865,1246632,0
380865,853010,1
380865,11993496,2
380865,12134808,3
380736,168133,0
380736,7110,1
380736,5141,2
380736,7108,3
380731,12154398,0
380731,11641945,1
380731,12071444,2
380731,11798816,3
380817,809675,0
380817,565976,1
380817,752435,2
380817,248922,3
380925,144526,0
380925,210278,1
380925,893,2
380925,1655,3
380718,141,0
380718,819,1
380718,142881,2
380718,1065,3
380838,42118,0
380838,2060,1
380838,170919,2
380838,10017,3
380927,13988,0
380927,953,1
380927,954,2
380927,509,3
380897,5349,0
380897,1128,1
380897,967,2
380897,749,3
380782,1338,0
380782,2709,1
380782,512301,2
380782,682797,3
380909,562,0
380909,359,1
380909,355,2
380909,358,3
380906,11653652,0
380906,11641183,1
380906,277426,2
380906,552108,3
380947,649731,0
380947,300440,1
380947,679681,2
380947,411565,3
381010,3074,0
381010,747864,1
381010,866308,2
381010,312288,3
380887,11710057,0
380887,596128,1
380887,122252903,2
380887,11911458,3
381005,328,0
381005,1273,1
381005,96,2
381005,4928,3
380598,1250,0
380598,1039981,1
380598,572438,2
380598,133872,3
380995,55097,0
380995,693,1
380995,13,2
380995,1200,3
381017,252800,0
381017,146627,1
381017,244726,2
381017,244722,3
381004,301237,0
381004,408519,1
381004,230457,2
381004,141267,3
380874,95748,0
380874,9773,1
380874,1030,2
380874,75078,3
380805,758912,0
380805,769439,1
380805,546615,2
380805,861536,3
380981,12070891,0
380981,12165981,1
380981,11809056,2
380981,944825,3
381020,24470,0
381020,736,1
381020,25835,2
381020,43647,3
381041,1322,0
381041,924,1
381041,357,2
381041,358,3
380896,312768,0
380896,284113,1
380896,236331,2
380896,281127,3
381015,906920,0
381015,1007391,1
381015,11993496,2
381015,369445,3
381045,629,0
381045,1039,1
381045,1479,2
381045,1009,3
381125,1194,0
381125,14560,1
381125,55883,2
381125,12363,3
381099,47671,0
381099,157556,1
381099,131714,2
381099,119231,3
381113,346,0
381113,133156,1
381113,30854,2
381113,141101,3
381126,359,0
381126,355,1
381126,212720,2
381126,193074,3
381048,25963,0
381048,92904,1
381048,96766,2
381048,2316,3
381120,141605,0
381120,126635,1
381120,110813,2
381120,177032,3
381179,7860,0
381179,247555,1
381179,64463,2
381179,61651,3
381131,134,0
381131,4741,1
381131,300,2
381131,3289,3
381100,12135558,0
381100,12094248,1
381100,374025,2
381100,12148000,3
381078,64269,0
381078,277171,1
381078,1242982,2
381078,1915,3
381183,141413,0
381183,104218,1
381183,53782,2
381183,49904,3
381197,16048,0
381197,43495,1
381197,129178,2
381197,190970,3
381128,16048,0
381128,16061,1
381128,150936,2
381128,157355,3
381166,57,0
381166,247555,1
381166,7,2
381166,183,3
381202,183,0
381202,8134,1
381202,564,2
381202,11647321,3
381207,218759,0
381207,773338,1
381207,141,2
381207,232799,3
381035,595554,0
381035,632079,1
381035,5328,2
381035,314114,3
381186,72349,0
381186,4823,1
381186,6192,2
381186,1397,3
381235,1153132,0
381235,1874,1
381235,293661,2
381235,119938,3
381230,3759,0
381230,97337,1
381230,944,2
381230,1101,3
381200,861536,0
381200,12128644,1
381200,11919822,2
381200,122262806,3
381304,123451,0
381304,395213,1
381304,397706,2
381304,3641,3
381317,1268557,0
381317,4842,1
381317,1231680,2
381317,417044,3
381288,1179552,0
381288,95748,1
381288,2,2
381288,348,3
381242,2996,0
381242,1679,1
381242,36399,2
381242,9681,3
381262,1750,0
381262,5661,1
381262,596426,2
381262,580699,3
381233,314114,0
381233,256843,1
381233,195226,2
381233,312435,3
381319,16048,0
381319,188454,1
381319,248858,2
381319,137993,3
381211,36940,0
381211,38568,1
381211,219,2
381211,1508,3
381249,1641,0
381249,403029,1
381249,349925,2
381249,886436,3
381299,12138536,0
381299,469,1
381299,168829,2
381299,43245,3
381394,651,0
381394,1351,1
381394,1387,2
381394,945,3
381396,183,0
381396,59676,1
381396,99971,2
381396,5552,3
381385,770546,0
381385,56,1
381385,102,2
381385,1838,3
381254,741737,0
381254,656736,1
381254,847127,2
381254,679129,3
381331,793317,0
381331,1263797,1
381331,853010,2
381331,12117842,3
381147,864938,0
381147,12183155,1
381147,12120609,2
381147,122253032,3
381337,2361,0
381337,612,1
381337,4130,2
381337,677,3
381339,239000,0
381339,573,1
381339,1727,2
381339,1043,3
381326,360,0
381326,767179,1
381326,2275,2
381326,915037,3
381352,9399,0
381352,12213136,1
381352,639873,2
381352,12242349,3
381302,350104,0
381302,245821,1
381302,146627,2
381302,142881,3
381471,119284,0
381471,1225,1
381471,118131,2
381471,48199,3
381455,379,0
381455,196149,1
381455,1206921,2
381455,685507,3
381402,871,0
381402,496,1
381402,100083,2
381402,350,3
381397,431601,0
381397,562,1
381397,246773,2
381397,2259,3
381414,926773,0
381414,12019256,1
381414,105633,2
381414,11772730,3
381380,738219,0
381380,400689,1
381380,680,2
381380,571388,3
381460,6861,0
381460,7026,1
381460,5666,2
381460,57,3
381489,381420,0
381489,878890,1
381489,601538,2
381489,12127899,3
381437,944310,0
381437,738219,1
381437,435848,2
381437,584049,3
381472,1019252,0
381472,17724,1
381472,61405,2
381472,682818,3
381605,619505,0
381605,17189,1
381605,650002,2
381605,609648,3
381539,10170,0
381539,308000,1
381539,351964,2
381539,244442,3
381505,82,0
381505,248858,1
381505,866,2
381505,268576,3
381559,362,0
381559,1237,1
381559,7127,2
381559,747864,3
381583,864889,0
381583,671595,1
381583,847597,2
381583,11646092,3
381441,122234245,0
381441,11657799,1
381441,199581,2
381441,455679,3
381524,516449,0
381524,952969,1
381524,11982918,2
381524,12227625,3
381606,975,0
381606,144526,1
381606,175390,2
381606,2884,3
381422,289721,0
381422,2433,1
381422,2703,2
381422,190926,3
381567,16061,0
381567,150936,1
381567,16048,2
381567,41728,3
381624,941,0
381624,110,1
381624,752,2
381624,1676,3
381634,43647,0
381634,28917,1
381634,6936,2
381634,1570,3
381614,358,0
381614,22617,1
381614,22619,2
381614,22616,3
381602,861536,0
381602,122240828,1
381602,12165976,2
381602,122240827,3
381577,561,0
381577,1003,1
381577,1052,2
381577,5782,3
381645,23969,0
381645,519246,1
381645,307416,2
381645,217159,3
381547,34326,0
381547,1643,1
381547,21947,2
381547,65699,3
381622,5931,0
381622,868569,1
381622,581353,2
381622,358,3
381534,12245605,0
381534,122239796,1
381534,169377,2
381534,12170677,3
381608,187802,0
381608,57,1
381608,564,2
381608,40296,3
381674,632,0
381674,308076,1
381674,278729,2
381674,383865,3
381698,16576,0
381698,351222,1
381698,953,2
381698,2534,3
381695,195577,0
381695,677,1
381695,612,2
381695,914,3
381635,520956,0
381635,531952,1
381635,608299,2
381635,39749,3
381656,165064,0
381656,918,1
381656,137993,2
381656,175249,3
381726,529136,0
381726,334654,1
381726,591365,2
381726,428836,3
381686,37585,0
381686,49167,1
381686,284113,2
381686,266519,3
381675,106468,0
381675,298,1
381675,150936,2
381675,1375,3
381756,1258,0
381756,335692,1
381756,294316,2
381756,377343,3
381752,12219299,0
381752,300,1
381752,802546,2
381752,1237,3
381781,1333,0
381781,38,1
381781,20043,2
381781,15393,3
381785,49969,0
381785,96380,1
381785,32532,2
381785,53780,3
381757,953,0
381757,113496,1
381757,113495,2
381757,163859,3
381713,1103675,0
381713,2295,1
381713,11804541,2
381713,509,3
381728,101493,0
381728,261770,1
381728,189663,2
381728,314081,3
381787,650461,0
381787,369382,1
381787,24462,2
381787,321878,3
381836,106468,0
381836,225,1
381836,220,2
381836,674,3
381819,680,0
381819,397944,1
381819,8376,2
381819,711182,3
381867,2259,0
381867,182,1
381867,1108776,2
381867,1108786,3
381792,1007909,0
381792,726995,1
381792,424701,2
381792,694304,3
381788,154882,0
381788,11837594,1
381788,11859948,2
381788,693,3
381844,180258,0
381844,196160,1
381844,532,2
381844,5517,3
381900,719856,0
381900,575922,1
381900,530755,2
381900,11957528,3
381949,4474,0
381949,5279,1
381949,5277,2
381949,1043,3
381829,101187,0
381829,297222,1
381829,22311,2
381829,1568,3
381914,122237874,0
381914,122240935,1
381914,633393,2
381914,12006623,3
381865,776816,0
381865,598707,1
381865,438962,2
381865,309875,3
381886,435000,0
381886,386235,1
381886,287065,2
381886,519712,3
381932,4031,0
381932,113783,1
381932,736,2
381932,25835,3
381933,1132,0
381933,675,1
381933,674,2
381933,315,3
381940,1700,0
381940,108,1
381940,358,2
381940,562,3
381782,12013664,0
381782,122294970,1
381782,122268154,2
381782,122249820,3
381985,1160711,0
381985,447278,1
381985,650642,2
381985,450693,3
381953,291,0
381953,12928,1
381953,1791,2
381953,11805,3
381997,255082,0
381997,254908,1
381997,284689,2
381997,583,3
382027,111150,0
382027,1036,1
382027,736,2
382027,25835,3
381923,596982,0
381923,1775,1
381923,1274,2
381923,3080,3
381957,150936,0
381957,171415,1
381957,116198,2
381957,101493,3
381930,122241072,0
381930,122243420,1
381930,861536,2
381930,12033069,3
381970,61651,0
381970,9892,1
381970,1142,2
381970,2,3
382012,27929,0
382012,42118,1
382012,55097,2
382012,56440,3
381960,185771,0
381960,147,1
381960,60646,2
381960,1673,3
381977,17939,0
381977,22945,1
381977,12100985,2
381977,1235325,3
381974,2295,0
381974,208734,1
381974,1018,2
381974,156146,3
382092,12242372,0
382092,418804,1
382092,39815,2
382092,85253,3
382095,790,0
382095,14877,1
382095,1151,2
382095,16003,3
381978,7585,0
381978,693,1
381978,195905,2
381978,3909,3
381976,4251,0
381976,2078,1
381976,9912,2
381976,950,3
381982,11886870,0
381982,11818056,1
381982,11650115,2
381982,11745225,3
382040,533,0
382040,3749,1
382040,7368,2
382040,56442,3
382042,271930,0
382042,210278,1
382042,242567,2
382042,1182,3
382093,428836,0
382093,402223,1
382093,511344,2
382093,524993,3
382033,641413,0
382033,719856,1
382033,807821,2
382033,575922,3
382116,704,0
382116,1208,1
382116,645465,2
382116,703,3
382051,2021,0
382051,10674,1
382051,314,2
382051,429300,3
382064,12107885,0
382064,11899312,1
382064,11846087,2
382064,11725997,3
382132,11734125,0
382132,793317,1
382132,12227680,2
382132,785266,3
382179,896,0
382179,650002,1
382179,3080,2
382179,168033,3
382160,49,0
382160,567,1
382160,48,2
382160,18562,3
382227,2070,0
382227,181504,1
382227,31796,2
382227,31487,3
382048,639726,0
382048,129987,1
382048,130229,2
382048,130991,3
382222,719374,0
382222,531532,1
382222,795621,2
382222,883585,3
382180,343057,0
382180,2012,1
382180,223094,2
382180,188454,3
382049,616236,0
382049,535654,1
382049,400530,2
382049,715487,3
382158,2066,0
382158,590,1
382158,225,2
382158,220,3
382241,1093,0
382241,2426,1
382241,980,2
382241,2857,3
382139,730743,0
382139,11957528,1
382139,782629,2
382139,863290,3
382198,736018,0
382198,141,1
382198,331663,2
382198,37705,3
382301,195226,0
382301,35361,1
382301,9890,2
382301,1313,3
382325,123760,0
382325,996,1
382325,133406,2
382325,1508,3
382265,122225416,0
382265,122242827,1
382265,12218637,2
382265,11960870,3
382338,108,0
382338,357,1
382338,358,2
382338,355,3
382224,174907,0
382224,196939,1
382224,224784,2
382224,8867,3
382304,814222,0
382304,735426,1
382304,1133226,2
382304,747864,3
382296,677839,0
382296,8938,1
382296,162376,2
382296,26625,3
382321,192909,0
382321,411,1
382321,215578,2
382321,40413,3
382298,1201615,0
382298,407834,1
382298,425982,2
382298,727355,3
382276,915901,0
382276,1103675,1
382276,12026816,2
382276,11665021,3
382312,808979,0
382312,1292,1
382312,12164071,2
382312,11917441,3
382280,431601,0
382280,134,1
382280,1122,2
382280,1343,3
382340,12235954,0
382340,12222368,1
382340,11905491,2
382340,203578,3
382408,9723,0
382408,23788,1
382408,5436,2
382408,63971,3
382360,793317,0
382360,741533,1
382360,11954882,2
382360,169842,3
382405,25963,0
382405,848,1
382405,2272,2
382405,1631,3
382427,6360,0
382427,3935,1
382427,819,2
382427,664695,3
382401,108,0
382401,692150,1
382401,719856,2
382401,979303,3
382136,54523,0
382136,54512,1
382136,200223,2
382136,7441,3
382432,949914,0
382432,934413,1
382432,1278592,2
382432,1113868,3
382374,3164,0
382374,12117842,1
382374,122238649,2
382374,122229909,3
382433,178672,0
382433,197264,1
382433,819,2
382433,56,3
382424,601538,0
382424,393823,1
382424,442999,2
382424,568701,3
382456,16048,0
382456,918,1
382456,1037,2
382456,1039,3
382385,1151,0
382385,225,1
382385,162096,2
382385,16048,3
382440,125,0
382440,833710,1
382440,12107290,2
382440,814222,3
382410,1136,0
382410,298716,1
382410,16048,2
382410,1194,3
382418,6562,0
382418,196425,1
382418,328079,2
382418,171862,3
382422,2446,0
382422,1076,1
382422,4,2
382422,3523,3
382539,3074,0
382539,609,1
382539,318,2
382539,270934,3
382376,90092,0
382376,693,1
382376,108,2
382376,357,3
382436,180,0
382436,469,1
382436,20332,2
382436,14,3
382528,2277,0
382528,8424,1
382528,6368,2
382528,30451,3
382459,432240,0
382459,12107439,1
382459,1099045,2
382459,588809,3
382462,108,0
382462,357,1
382462,358,2
382462,355,3
382476,49,0
382476,567,1
382476,48,2
382476,18562,3
382481,464,0
382481,876515,1
382481,55669,2
382481,819,3
382576,7,0
382576,61651,1
382576,64463,2
382576,102089,3
382511,195941,0
382511,171837,1
382511,151988,2
382511,195964,3
382525,12198151,0
382525,108,1
382525,806516,2
382525,1582,3
382540,150936,0
382540,100551,1
382540,218759,2
382540,137,3
382489,27929,0
382489,42118,1
382489,55097,2
382489,56440,3
382595,2329,0
382595,2032,1
382595,484,2
382595,2317,3
382517,632,0
382517,56498,1
382517,75623,2
382517,48159,3
382588,1814,0
382588,509,1
382588,266986,2
382588,457,3
382552,585587,0
382552,650821,1
382552,218858,2
382552,676,3
382621,738219,0
382621,12241188,1
382621,1103675,2
382621,1043,3
382557,2306,0
382557,927700,1
382557,989285,2
382557,883793,3
382592,756483,0
382592,12224144,1
382592,12159644,2
382592,12025301,3
382654,57,0
382654,60544,1
382654,222,2
382654,30370,3
382614,184345,0
382614,85543,1
382614,126616,2
382614,23598,3
382610,736,0
382610,25835,1
382610,43647,2
382610,61651,3
382640,11718840,0
